78.375	20.125	0.62
78.375	20.375	0.6
78.375	20.625	0.69
78.375	20.875	0.84
78.375	21.125	0.06
78.375	21.375	0.61
78.375	21.625	0.6
78.375	21.875	0.76
78.375	22.125	0.4
78.375	22.375	0.5
78.375	22.625	0.7
78.375	22.875	0.64
78.375	23.125	0.22
78.375	23.625	0.83
78.375	23.875	0.77
78.375	24.125	0.69
78.375	24.375	0.37
78.375	24.625	0.33
78.375	24.875	0.8
78.375	25.125	0.49
78.375	25.375	0.75
78.375	25.625	0.86
78.375	25.875	0.51
78.375	26.125	0.54
78.375	26.375	0.5
78.375	27.625	0.3
78.375	28.125	0.27
78.625	9.375	0.78
78.625	9.625	0.66
78.625	9.875	0.56
78.625	10.125	0.58
78.625	10.375	0.18
78.625	10.875	0.45
78.625	11.125	0.59
78.625	11.625	0.52
78.625	12.375	0.62
78.625	12.625	0.19
78.625	12.875	0.34
78.625	13.125	0.57
78.625	13.375	0.43
78.625	14.125	0.82
78.625	14.625	0.31
78.625	15.125	0.68
78.625	15.625	0.21
78.625	15.875	0.35
78.625	17.375	0.46
78.625	17.625	0.36
78.625	17.875	0.47
78.625	18.375	0.69
78.625	19.125	0.66
78.625	19.625	0.64
78.625	19.875	0.63
78.625	20.125	0.56
78.625	20.375	0.5
78.625	20.625	0.73
78.625	20.875	0.61
78.625	21.375	0.61
78.625	21.625	0.71
78.625	21.875	0.62
78.625	22.125	0.58
78.625	22.375	0.66
78.625	22.625	0.2
78.625	22.875	0.41
78.625	23.125	0.18
78.625	23.625	0.75
78.625	23.875	0.81
78.625	24.125	0.73
78.625	24.375	0.17
78.625	24.625	0.4
78.625	24.875	0.85
78.625	25.125	0.57
78.625	25.375	0.8
78.625	25.625	0.79
78.625	25.875	0.62
78.625	26.125	0.59
78.625	26.375	0.68
78.625	26.625	0.53
78.625	27.125	0.38
78.625	27.375	0.55
78.875	10.125	0.45
78.875	10.375	0.59
78.875	10.625	0.32
78.875	10.875	0.4
78.875	11.125	0.71
78.875	11.625	0.69
78.875	11.875	0.63
78.875	12.125	0.58
78.875	12.625	0.4
78.875	12.875	0.6
78.875	13.125	0.77
78.875	13.625	0.35
78.875	13.875	0.83
78.875	14.125	0.82
78.875	14.375	0.73
78.875	14.875	0.76
78.875	15.625	0.5
78.875	16.375	0.59
78.875	16.625	0.57
78.875	16.875	0.51
78.875	17.375	0.72
78.875	17.625	0.78
78.875	18.375	0.59
78.875	18.875	0.53
78.875	19.375	0.36
78.875	19.625	0.61
78.875	20.125	0.63
78.875	20.375	0.63
78.875	20.625	0.63
78.875	20.875	0.56
78.875	21.125	0.7
78.875	21.375	0.6
78.875	21.625	0.52
78.875	21.875	0.56
78.875	22.125	0.56
78.875	22.375	0.5
78.875	23.125	0.51
78.875	23.375	0.27
78.875	23.625	0.82
78.875	23.875	0.74
78.875	24.125	0.48
78.875	24.625	0.74
78.875	24.875	0.9
78.875	25.125	0.81
78.875	25.625	0.04
78.875	25.875	0.67
78.875	26.125	0.45
78.875	26.375	0.26
78.875	26.625	0.06
78.875	27.125	0.31
78.875	27.625	0.76
78.875	29.125	0.55
79.125	10.625	0.27
79.125	10.875	0.07
79.125	11.125	0.66
79.125	11.625	0.49
79.125	11.875	0.8
79.125	13.125	0.52
79.125	13.375	0.77
79.125	13.625	0.6
79.125	14.625	0.71
79.125	16.625	0.44
79.125	16.875	0.66
79.125	17.125	0.56
79.125	18.375	0.7
79.125	18.625	0.62
79.125	18.875	0.61
79.125	19.125	0.64
79.125	19.875	0.47
79.125	20.125	0.69
79.125	20.375	0.61
79.125	20.625	0.23
79.125	20.875	0.47
79.125	21.125	0.39
79.125	21.375	0.42
79.125	21.625	0.24
79.125	21.875	0.38
79.125	22.125	0.58
79.125	22.875	0.54
79.125	23.125	0.41
79.125	23.375	0.49
79.125	23.625	0.61
79.125	23.875	0.79
79.125	24.125	0.65
79.125	24.375	0.85
79.125	24.625	0.87
79.125	24.875	0.76
79.125	25.125	0.74
79.125	25.375	0.54
79.125	25.625	0.53
79.125	25.875	0.53
79.125	26.125	0.49
79.125	26.375	0.64
79.125	26.625	0.58
79.125	28.375	0.08
79.375	10.875	0.31
79.375	11.125	0.65
79.375	11.625	0.8
79.375	11.875	0.77
79.375	12.375	0.77
79.375	12.875	0.61
79.375	13.125	0.83
79.375	13.375	0.72
79.375	13.625	0.5
79.375	13.875	0.75
79.375	14.625	0.6
79.375	14.875	0.63
79.375	15.875	0.75
79.375	16.875	0.61
79.375	18.375	0.57
79.375	18.625	0.64
79.375	18.875	0.89
79.375	19.125	0.58
79.375	19.375	0.34
79.375	19.625	0.74
79.375	19.875	0.61
79.375	20.125	0.67
79.375	20.375	0.79
79.375	20.625	0.67
79.375	20.875	0.34
79.375	21.375	0.55
79.375	21.625	0.67
79.375	21.875	0.42
79.375	22.125	0.27
79.375	23.375	0.37
79.375	23.875	0.72
79.375	24.125	0.58
79.375	24.375	0.75
79.375	24.625	0.9
79.375	24.875	0.83
79.375	25.125	0.87
79.375	25.875	0.4
79.375	26.125	0.46
79.375	26.375	0.47
79.375	26.625	0.55
79.375	27.125	0.44
79.375	27.625	0.82
79.375	28.125	0.54
79.375	28.375	0.68
79.375	28.625	0.59
79.625	10.625	0.46
79.625	11.125	0.68
79.625	11.375	0.76
79.625	12.125	0.29
79.625	12.375	0.69
79.625	12.625	0.7
79.625	12.875	0.48
79.625	13.125	0.78
79.625	13.375	0.68
79.625	13.625	0.62
79.625	13.875	0.71
79.625	14.375	0.69
79.625	14.625	0.56
79.625	14.875	0.43
79.625	15.125	0.72
79.625	15.375	0.81
79.625	15.625	0.58
79.625	15.875	0.74
79.625	16.125	0.49
79.625	16.625	0.35
79.625	16.875	0.68
79.625	17.125	0.71
79.625	17.375	0.67
79.625	17.875	0.68
79.625	18.125	0.61
79.625	18.625	0.63
79.625	18.875	0.63
79.625	19.125	0.66
79.625	19.375	0.68
79.625	19.625	0.58
79.625	19.875	0.73
79.625	20.125	0.59
79.625	20.375	0.5
79.625	20.625	0.54
79.625	20.875	0.29
79.625	21.125	0.61
79.625	21.375	0.58
79.625	21.875	0.46
79.625	22.125	0.54
79.625	22.375	0.4
79.625	22.625	0.64
79.625	22.875	0.51
79.625	23.375	0.47
79.625	23.625	0.4
79.625	23.875	0.66
79.625	24.125	0.49
79.625	24.625	0.82
79.625	24.875	0.75
79.625	25.125	0.82
79.625	25.375	0.42
79.625	25.625	0.46
79.625	26.125	0.42
79.625	26.375	0.56
79.625	26.625	0.52
79.625	26.875	0.22
79.625	27.125	0.43
79.625	27.375	0.57
79.625	28.375	0.36
79.625	28.625	0.19
79.875	12.625	0.43
79.875	12.875	0.54
79.875	13.125	0.79
79.875	13.375	0.41
79.875	13.625	0.57
79.875	13.875	0.73
79.875	14.375	0.52
79.875	14.625	0.56
79.875	14.875	0.42
79.875	15.125	0.39
79.875	15.375	0.48
79.875	15.625	0.34
79.875	16.125	0.35
79.875	16.625	0.51
79.875	16.875	0.48
79.875	17.125	0.55
79.875	17.375	0.42
79.875	17.625	0.62
79.875	17.875	0.79
79.875	18.125	0.8
79.875	18.625	0.71
79.875	18.875	0.62
79.875	19.625	0.71
79.875	19.875	0.68
79.875	20.125	0.55
79.875	20.375	0.57
79.875	20.625	0.23
79.875	20.875	0.6
79.875	21.125	0.44
79.875	21.375	0.43
79.875	21.625	0.45
79.875	21.875	0.71
79.875	22.125	0.39
79.875	22.375	0.31
79.875	22.625	0.38
79.875	22.875	0.49
79.875	23.125	0.63
79.875	23.375	0.76
79.875	24.125	0.69
79.875	24.875	0.87
79.875	25.125	0.77
79.875	25.875	0.55
79.875	26.375	0.29
79.875	26.625	0.61
79.875	27.625	0.41
79.875	27.875	0
79.875	28.375	0.49
79.875	28.625	0.77
80.125	15.875	0.46
80.125	16.375	0.78
80.125	16.625	0.83
80.125	16.875	0.31
80.125	17.125	0.58
80.125	17.375	0.75
80.125	17.625	0.81
80.125	18.125	0.58
80.125	19.375	0.71
80.125	19.625	0.62
80.125	20.125	0.56
80.125	20.375	0.55
80.125	20.625	0.14
80.125	20.875	0.62
80.125	21.125	0.62
80.125	21.375	0.52
80.125	21.625	0.62
80.125	21.875	0.39
80.125	22.125	0.36
80.125	22.375	0.2
80.125	22.625	0.32
80.125	22.875	0.22
80.125	23.125	0.54
80.125	23.375	0.73
80.125	23.875	0.56
80.125	24.375	0.76
80.125	24.625	0.75
80.125	24.875	0.69
80.125	25.125	0.71
80.125	25.375	0.39
80.125	25.625	0.48
80.125	25.875	0.58
80.125	26.375	0.67
80.125	26.625	0.46
80.125	26.875	0.01
80.125	27.125	0.18
80.125	27.375	0.54
80.125	27.625	0.45
80.125	27.875	0.48
80.125	28.125	0.51
80.375	16.125	0.48
80.375	16.375	0.83
80.375	16.625	0.71
80.375	16.875	0.38
80.375	18.125	0.73
80.375	18.375	0.56
80.375	20.375	0.38
80.375	20.625	0.43
80.375	21.125	0.58
80.375	21.375	0.23
80.375	21.625	0.56
80.375	21.875	0.28
80.375	22.125	0.38
80.375	22.625	0.72
80.375	22.875	0.13
80.375	23.125	0.43
80.375	23.625	0.56
80.375	23.875	0.79
80.375	24.375	0.39
80.375	24.625	0.51
80.375	24.875	0.82
80.375	25.125	0.37
80.375	25.375	0.63
80.375	26.125	0.47
80.375	26.625	0.15
80.375	27.125	0.64
80.375	27.375	0.44
80.375	27.625	0.25
80.375	28.375	0.69
80.625	16.125	0.42
80.625	16.375	0.79
80.625	16.875	0.6
80.625	17.125	0.71
80.625	17.375	0.81
80.625	17.625	0.74
80.625	18.125	0.6
80.625	18.375	0.55
80.625	21.125	0.42
80.625	22.125	0.67
80.625	22.375	0.22
80.625	22.625	0.64
80.625	23.125	0.2
80.625	23.875	0.55
80.625	24.125	0.72
80.625	24.375	0.77
80.625	24.625	0.78
80.625	25.125	0.81
80.625	25.375	0.46
80.625	25.625	0.31
80.625	25.875	0.03
80.625	26.125	0.33
80.625	26.625	0.18
80.625	27.125	0.59
80.625	27.375	0.5
80.625	27.625	0.35
80.625	28.375	0.27
80.875	16.125	0.29
80.875	16.375	0.53
80.875	16.625	0.76
80.875	16.875	0.8
80.875	17.125	0.69
80.875	17.375	0.69
80.875	17.625	0.71
80.875	17.875	0.52
80.875	18.125	0.65
80.875	21.125	0.39
80.875	21.375	0.5
80.875	21.625	0.31
80.875	21.875	0.35
80.875	22.125	0.56
80.875	22.375	0.56
80.875	22.875	0.33
80.875	23.375	0.71
80.875	23.625	0.63
80.875	23.875	0.63
80.875	24.125	0.84
80.875	24.375	0.86
80.875	24.625	0.61
80.875	24.875	0.63
80.875	25.125	0.6
80.875	25.375	0.33
80.875	25.875	0.52
80.875	26.125	0.53
80.875	26.375	0.15
80.875	26.625	0.44
80.875	26.875	0.47
80.875	27.125	0.77
80.875	27.375	0.56
80.875	27.625	0.41
80.875	27.875	0.49
81.125	16.625	0.36
81.125	16.875	0.81
81.125	17.125	0.67
81.125	17.375	0.55
81.125	17.625	0.77
81.125	17.875	0.69
81.125	20.625	0.68
81.125	20.875	0.78
81.125	21.125	0.64
81.125	21.375	0.35
81.125	21.625	0.32
81.125	22.125	0.48
81.125	22.875	0.22
81.125	23.625	0.71
81.125	23.875	0.5
81.125	24.125	0.74
81.125	24.375	0.61
81.125	24.875	0.16
81.125	25.125	0.67
81.125	25.875	0.49
81.125	26.125	0.27
81.125	26.375	0.5
81.125	26.625	0.21
81.125	26.875	0.42
81.125	27.125	0.49
81.125	27.375	0.24
81.125	27.625	0.48
81.125	28.375	0
81.375	17.875	0.73
81.375	20.625	0.51
81.375	20.875	0.49
81.375	21.125	0.27
81.375	21.375	0.63
81.375	21.875	0.57
81.375	22.375	0.37
81.375	22.625	0.34
81.375	22.875	0.33
81.375	23.125	0.49
81.375	23.375	0.73
81.375	23.875	0.61
81.375	24.375	0.67
81.375	24.625	0.79
81.375	25.375	0.55
81.375	25.625	0.43
81.375	25.875	0.55
81.375	26.125	0.54
81.375	26.375	0.61
81.375	26.625	0.5
81.375	26.875	0.32
81.375	27.125	0.33
81.375	27.375	0.66
81.375	27.625	0.34
81.375	27.875	0.44
81.375	28.125	0.16
81.625	16.625	0.41
81.625	16.875	0.53
81.625	17.125	0.56
81.625	17.875	0.45
81.625	19.875	0.73
81.625	20.125	0.41
81.625	20.625	0.47
81.625	20.875	0.49
81.625	21.125	0.66
81.625	21.375	0.34
81.625	21.625	0.38
81.625	22.125	0.37
81.625	22.625	0.38
81.625	22.875	0.63
81.625	23.125	0.66
81.625	23.375	0.72
81.625	23.625	0.78
81.625	23.875	0.8
81.625	24.125	0.58
81.625	24.375	0.4
81.625	24.625	0.27
81.625	24.875	0.81
81.625	25.125	0.32
81.625	25.375	0.7
81.625	25.625	0.59
81.625	25.875	0.51
81.625	26.125	0.56
81.625	26.375	0.49
81.625	26.625	0.67
81.625	26.875	0.44
81.625	27.125	0.39
81.625	27.375	0.35
81.625	27.625	0.44
81.625	27.875	0.64
81.875	16.625	0.34
81.875	16.875	0.33
81.875	17.125	0.28
81.875	17.375	0.72
81.875	18.375	0.5
81.875	19.125	0.53
81.875	19.375	0.65
81.875	20.375	0.54
81.875	20.875	0.6
81.875	21.125	0.56
81.875	21.375	0.65
81.875	21.625	0.36
81.875	21.875	0.51
81.875	22.375	0.63
81.875	22.625	0.64
81.875	22.875	0.47
81.875	23.125	0.7
81.875	24.125	0.8
81.875	24.375	0.67
81.875	24.625	0.63
81.875	24.875	0.69
81.875	25.125	0.51
81.875	25.375	0.54
81.875	25.625	0.23
81.875	25.875	0.34
81.875	26.125	0.72
81.875	26.375	0.73
81.875	26.625	0.63
81.875	26.875	0.37
81.875	27.125	0.59
81.875	27.625	0.5
82.125	16.875	0.42
82.125	17.125	0.39
82.125	17.375	0.33
82.125	17.625	0.42
82.125	17.875	0.33
82.125	18.375	0.5
82.125	18.625	0.37
82.125	19.125	0.54
82.125	19.375	0.74
82.125	19.625	0.63
82.125	20.875	0.77
82.125	21.125	0.7
82.125	21.375	0.41
82.125	21.625	0.21
82.125	21.875	0.28
82.125	22.125	0.6
82.125	22.375	0.52
82.125	22.875	0.62
82.125	23.125	0.68
82.125	23.375	0.47
82.125	24.375	0.82
82.125	24.625	0.49
82.125	24.875	0.53
82.125	25.125	0.6
82.125	25.625	0.42
82.125	26.125	0.65
82.125	26.375	0.68
82.125	26.625	0.42
82.125	26.875	0.56
82.125	27.125	0.28
82.125	27.375	0.47
82.375	17.625	0.51
82.375	17.875	0.78
82.375	18.625	0.34
82.375	18.875	0.6
82.375	19.125	0.54
82.375	19.375	0.62
82.375	20.875	0.59
82.375	21.125	0.57
82.375	21.625	0.56
82.375	21.875	0.47
82.375	22.125	0.63
82.375	22.375	0.36
82.375	22.625	0.63
82.375	23.125	0.65
82.375	23.375	0.55
82.375	24.375	0.6
82.375	25.125	0.53
82.375	25.375	0.63
82.375	26.125	0.24
82.375	26.625	0.33
82.375	26.875	0.44
82.375	27.375	0.44
82.375	27.625	0.36
82.625	17.625	0.69
82.625	18.125	0.77
82.625	18.625	0.52
82.625	18.875	0.85
82.625	19.125	0.41
82.625	19.375	0.32
82.625	19.625	0.54
82.625	20.125	0.61
82.625	20.375	0.46
82.625	20.625	0.37
82.625	20.875	0.39
82.625	21.625	0.73
82.625	21.875	0.52
82.625	22.125	0.57
82.625	22.375	0.35
82.625	22.625	0.32
82.625	22.875	0.65
82.625	23.125	0.54
82.625	23.375	0.31
82.625	25.125	0.5
82.625	26.375	0.48
82.625	26.625	0.56
82.625	26.875	0.67
82.625	27.125	0.51
82.625	27.625	0.41
82.875	17.875	0.77
82.875	18.375	0.54
82.875	18.625	0.53
82.875	19.125	0.2
82.875	19.625	0.6
82.875	19.875	0.55
82.875	20.125	0.63
82.875	20.375	0.51
82.875	21.375	0.36
82.875	21.625	0.53
82.875	21.875	0.51
82.875	22.125	0.23
82.875	22.875	0.62
82.875	23.125	0.63
82.875	23.375	0.75
82.875	24.125	0.43
82.875	24.625	0.75
82.875	24.875	0.77
82.875	25.375	0.71
82.875	25.875	0.34
82.875	26.125	0.51
82.875	26.875	0.62
82.875	27.125	0.65
82.875	27.375	0.44
83.125	17.875	0.47
83.125	18.125	0.39
83.125	18.625	0.65
83.125	18.875	0.49
83.125	19.125	0.66
83.125	19.375	0.74
83.125	19.875	0.49
83.125	20.125	0.56
83.125	20.375	0.6
83.125	21.125	0.4
83.125	21.375	0.41
83.125	21.625	0.35
83.125	21.875	0.67
83.125	22.125	0.65
83.125	22.375	0.49
83.125	22.875	0.06
83.125	23.125	0.55
83.125	23.375	0.66
83.125	23.625	0.61
83.125	23.875	0.69
83.125	24.125	0.82
83.125	24.375	0.81
83.125	24.625	0.72
83.125	24.875	0.67
83.125	25.125	0.59
83.125	25.375	0.69
83.125	25.625	0.38
83.125	25.875	0.6
83.125	26.125	0.63
83.125	26.625	0.62
83.125	26.875	0.82
83.125	27.125	0.77
83.125	27.375	0.57
83.375	18.125	0.36
83.375	18.375	0.68
83.375	18.625	0.64
83.375	18.875	0.79
83.375	19.125	0.67
83.375	19.375	0.62
83.375	19.875	0.45
83.375	20.125	0.61
83.375	20.375	0.44
83.375	20.625	0.61
83.375	20.875	0.51
83.375	21.625	0.59
83.375	21.875	0.34
83.375	22.125	0.45
83.375	22.375	0.26
83.375	22.625	0.52
83.375	22.875	0.28
83.375	23.125	0.24
83.375	23.375	0.73
83.375	25.125	0.59
83.375	25.375	0.66
83.375	25.625	0.18
83.375	25.875	0.36
83.375	26.125	0.63
83.375	26.375	0.33
83.375	26.625	0.54
83.625	18.375	0.65
83.625	18.625	0.66
83.625	18.875	0.8
83.625	19.125	0.82
83.625	20.125	0.6
83.625	20.625	0.56
83.625	20.875	0.63
83.625	21.125	0.29
83.625	21.375	0.29
83.625	21.875	0.18
83.625	22.375	0.6
83.625	22.625	0.51
83.625	22.875	0.52
83.625	23.375	0.22
83.625	23.625	0.72
83.625	25.375	0.48
83.625	25.625	0.34
83.625	26.125	0.75
83.625	26.375	0.5
83.625	26.625	0.48
83.625	26.875	0.36
83.625	27.125	0.23
83.625	27.375	0.02
83.875	18.625	0.82
83.875	19.125	0.41
83.875	19.375	0.46
83.875	20.625	0.62
83.875	20.875	0.55
83.875	21.125	0.45
83.875	21.375	0.48
83.875	21.625	0.49
83.875	21.875	0.57
83.875	22.125	0.56
83.875	22.375	0.58
83.875	22.625	0.6
83.875	25.125	0.32
83.875	25.375	0.29
83.875	25.625	0.46
83.875	25.875	0.65
83.875	26.125	0.73
83.875	26.625	0.31
83.875	26.875	0.18
83.875	27.125	0.28
84.125	18.875	0.76
84.125	20.875	0.34
84.125	21.125	0.8
84.125	21.375	0.76
84.125	21.625	0.34
84.125	21.875	0.61
84.125	22.125	0.48
84.125	22.375	0.43
84.125	22.875	0.41
84.125	23.875	0.59
84.125	24.125	0.33
84.125	24.375	0.31
84.125	24.875	0.62
84.125	25.125	0.11
84.125	25.625	0.7
84.125	25.875	0.71
84.125	26.375	0.43
84.125	26.625	0.43
84.375	19.375	0.56
84.375	19.875	0.71
84.375	20.125	0.77
84.375	20.375	0.29
84.375	20.625	0.68
84.375	20.875	0.19
84.375	21.125	0.44
84.375	21.375	0.64
84.375	21.625	0.7
84.375	21.875	0.17
84.375	22.125	0.59
84.375	22.875	0.21
84.375	23.625	0.49
84.375	23.875	0.61
84.375	24.625	0.54
84.375	25.125	0.52
84.375	25.625	0.34
84.375	25.875	0.48
84.625	19.375	0.62
84.625	19.625	0.62
84.625	19.875	0.72
84.625	20.125	0.2
84.625	20.375	0.45
84.625	20.625	0.53
84.625	20.875	0.57
84.625	21.375	0.63
84.625	21.875	0.53
84.625	22.125	0.56
84.625	22.375	0.58
84.625	22.875	0.79
84.625	23.375	0.67
84.625	23.625	0.51
84.625	25.625	0.23
84.625	25.875	0.48
84.625	26.375	0.41
84.625	26.625	0.49
84.625	26.875	0.27
84.875	19.625	0.53
84.875	19.875	0.45
84.875	20.125	0.5
84.875	20.375	0.01
84.875	20.625	0.5
84.875	20.875	0.37
84.875	21.125	0.69
84.875	21.625	0.39
84.875	21.875	0.38
84.875	22.125	0.52
84.875	22.375	0.59
84.875	22.875	0.54
84.875	23.125	0.62
84.875	24.125	0.53
84.875	25.125	0.59
84.875	25.375	0.25
84.875	25.625	0.32
85.125	20.125	0.48
85.125	20.375	0.55
85.125	20.625	0.65
85.125	20.875	0.57
85.125	21.125	0.48
85.125	21.375	0.28
85.125	23.375	0.46
85.125	24.875	0.6
85.125	25.625	0.5
85.125	25.875	0.56
85.375	19.875	0.27
85.375	20.125	0.62
85.375	20.375	0.68
85.375	20.625	0.54
85.375	20.875	0.68
85.375	21.125	0.57
85.375	21.375	0.58
85.375	22.125	0.43
85.375	22.875	0.54
85.375	23.375	0.52
85.375	23.875	0.66
85.375	24.375	0.78
85.375	25.125	0.55
85.375	25.875	0.65
85.375	26.125	0.69
85.625	20.125	0.31
85.625	20.375	0.68
85.625	20.625	0.65
85.625	20.875	0.56
85.625	21.125	0.37
85.625	21.375	0.34
85.625	21.625	0.58
85.625	21.875	0.52
85.625	22.125	0.46
85.625	22.625	0.4
85.625	23.125	0.33
85.625	23.375	0.31
85.625	23.625	0.53
85.625	24.875	0.62
85.625	25.125	0.57
85.625	25.375	0.53
85.625	25.875	0.83
85.875	20.125	0.46
85.875	20.375	0.38
85.875	20.625	0.21
85.875	20.875	0.54
85.875	21.375	0.34
85.875	21.625	0.61
85.875	21.875	0.71
85.875	22.375	0.57
85.875	22.625	0.48
85.875	23.125	0.6
85.875	23.375	0.56
85.875	23.625	0.58
85.875	23.875	0.18
85.875	24.125	0.53
85.875	25.625	0.55
85.875	25.875	0.55
85.875	26.125	0.12
86.125	20.125	0.17
86.125	20.375	0.27
86.125	20.625	0.27
86.125	20.875	0.58
86.125	21.125	0.55
86.125	21.375	0.58
86.125	21.625	0.7
86.125	21.875	0.6
86.125	22.125	0.34
86.125	22.375	0.56
86.125	22.625	0.73
86.125	22.875	0.6
86.125	23.125	0.71
86.125	23.375	0.77
86.125	23.625	0.67
86.125	23.875	0.72
86.125	24.125	0.69
86.125	24.375	0.69
86.125	24.875	0.44
86.125	25.375	0.68
86.125	25.625	0.47
86.125	26.375	0.61
86.375	20.375	0.61
86.375	20.625	0.37
86.375	20.875	0.43
86.375	21.125	0.34
86.375	21.375	0.38
86.375	21.625	0.29
86.375	22.125	0.46
86.375	22.375	0.56
86.375	22.625	0.27
86.375	23.125	0.76
86.375	23.375	0.7
86.375	23.875	0.55
86.375	24.125	0.51
86.375	24.625	0.51
86.375	24.875	0.62
86.375	25.125	0.43
86.375	25.375	0.51
86.625	20.625	0.27
86.625	20.875	0.3
86.625	21.125	0.34
86.625	21.375	0.36
86.625	21.625	0.27
86.625	21.875	0.22
86.625	22.125	0.21
86.625	22.375	0.6
86.625	22.625	0.81
86.625	23.375	0.72
86.625	23.625	0.49
86.625	24.375	0.44
86.625	25.125	0.54
86.625	25.375	0.51
86.625	26.125	0.37
86.875	21.625	0.41
86.875	21.875	0.34
86.875	22.125	0.28
86.875	22.375	0.7
86.875	22.875	0.76
86.875	23.375	0.65
86.875	23.625	0.67
86.875	23.875	0.57
86.875	24.125	0.43
86.875	24.375	0.35
86.875	24.875	0.08
86.875	25.125	0.53
86.875	25.875	0.65
86.875	26.375	0.48
87.125	21.875	0.03
87.125	22.125	0.62
87.125	22.375	0.35
87.125	23.125	0.67
87.125	23.625	0.42
87.125	23.875	0.31
87.125	24.375	0.75
87.125	24.875	0.53
87.125	25.125	0.18
87.125	25.375	0.7
87.375	22.125	0.33
87.375	22.375	0.13
87.375	22.625	0.4
87.375	22.875	0.4
87.375	23.125	0.49
87.375	23.375	0.33
87.375	23.625	0.49
87.375	23.875	0.2
87.375	24.125	0.06
87.375	24.375	0.54
87.375	24.875	0.42
87.375	25.125	0.66
87.625	21.875	0.58
87.625	22.875	0.6
87.625	23.125	0.6
87.625	23.375	0.46
87.625	23.625	0.45
87.625	23.875	0.56
87.625	24.125	0.64
87.625	24.625	0.55
87.625	25.125	0.83
87.625	25.875	0.42
87.875	22.875	0.64
87.875	23.125	0.49
87.875	23.375	0.66
87.875	23.625	0.48
87.875	24.125	0.15
87.875	24.375	0.49
87.875	24.625	0.51
87.875	25.125	0.7
87.875	26.125	0.11
88.125	22.125	0.39
88.125	22.375	0.39
88.125	22.625	0.77
88.125	22.875	0.45
88.125	23.125	0.55
88.125	23.375	0.63
88.125	23.625	0.71
88.125	24.125	0.45
88.125	24.375	0.72
88.125	25.125	0.37
88.125	25.375	0.18
88.125	25.625	0.45
88.375	22.125	0.48
88.375	22.375	0.5
88.375	22.625	0.52
88.375	22.875	0.86
88.375	23.125	0.67
88.375	23.375	0.74
88.375	23.625	0.68
88.375	25.375	0.19
88.375	26.625	0.07
88.625	22.375	0.32
88.625	22.625	0.25
88.625	22.875	0.67
88.625	23.125	0.43
88.625	23.375	0.7
88.625	26.625	0.34
88.625	26.875	0.01
88.875	22.375	0.64
88.875	22.625	0.3
88.875	26.375	0.12
88.875	26.625	0.3
88.875	26.875	0.43
89.125	26.625	0.37
89.375	26.375	0.35
89.375	26.625	0.33
89.875	26.375	0.25
90.125	25.875	0.43
90.125	26.125	0.2
90.625	26.125	0.36
90.625	26.375	0.29
90.875	25.875	0.23
91.375	26.125	0.39
91.625	26.125	0.6
91.625	26.375	0.01
92.125	26.125	0.23
92.375	24.375	0.03
92.625	24.875	0.45
92.875	24.625	0.53
92.875	24.875	0.57
92.875	26.125	0.4
93.875	25.875	0.33
93.875	26.875	0.68
93.875	27.125	0.32
94.125	27.125	0.28
94.125	27.375	0.52
94.375	27.375	0.46
94.875	27.375	0.39
95.125	27.375	0.58
